train,2,19_1_crop_4,31
train,2,31_2_crop_9,33
train,2,9_1_crop_1,17
train,2,15_2_crop_10,21
train,2,35_1_crop_1,54
train,2,25_3_crop_3,60
train,2,23_2_crop_1,19
train,2,24_1_crop_2,27
train,2,3_2_crop_5,187
train,2,8_2_crop_2,157
train,2,17_2_crop_4,188
train,2,2_2_crop_8,17
train,2,2_3_crop_6,49
train,2,33_1_crop_4,14
train,2,12_3_crop_4,25
train,2,29_2_crop_6,1
train,2,22_1_crop_2,89
train,2,15_3_crop_4,67
train,2,17_3_crop_6,167
train,2,17_3_crop_1,38
train,2,36_1_crop_2,60
train,2,7_1_crop_2,96
train,2,10_3_crop_2,21
train,2,12_1_crop_1,48
train,2,4_2_crop_2,21
train,2,18_2_crop_2,31
train,2,27_2_crop_2,19
train,2,3_2_crop_4,27
train,2,12_3_crop_5,24
train,2,7_1_crop_8,15
train,2,24_2_crop_2,69
train,2,15_3_crop_1,8
train,2,33_1_crop_2,71
train,2,31_2_crop_3,32
train,2,40_1_crop_2,22
train,2,23_1_crop_2,18
train,2,2_2_crop_9,34
train,2,19_3_crop_10,15
train,2,1_1_crop_1,10
train,2,17_2_crop_10,48
train,2,1_2_crop_2,66
train,2,29_2_crop_2,179
train,2,15_1_crop_2,20
train,2,21_1_crop_2,45
train,2,24_2_crop_3,28
train,2,31_2_crop_2,61
train,2,11_2_crop_6,215
train,2,10_3_crop_6,20
train,2,23_2_crop_3,20
train,2,26_3_crop_3,47
train,2,11_1_crop_1,27
train,2,19_1_crop_7,79
train,2,28_1_crop_1,74
train,2,2_1_crop_5,87
train,2,33_1_crop_3,27
train,2,28_1_crop_4,7
train,2,16_3_crop_3,111
train,2,40_1_crop_5,261
train,2,26_2_crop_4,1
train,2,16_2_crop_8,36
train,2,8_3_crop_3,340
train,2,26_2_crop_3,14
train,2,2_2_crop_11,53
train,2,17_1_crop_9,33
train,2,15_2_crop_4,6
train,2,27_1_crop_1,37
train,2,30_3_crop_1,232
train,2,16_2_crop_6,37
train,2,2_1_crop_1,82
train,2,3_1_crop_2,243
train,2,19_2_crop_1,118
train,2,31_1_crop_5,60
train,2,9_3_crop_1,95
train,2,15_3_crop_5,26
train,2,17_3_crop_5,36
train,2,17_2_crop_1,141
train,2,11_3_crop_6,10
train,2,13_2_crop_2,32
train,2,26_3_crop_4,14
train,2,33_1_crop_7,40
train,2,31_2_crop_5,17
train,2,25_3_crop_7,78
train,2,31_1_crop_3,41
train,2,33_1_crop_1,58
train,2,21_3_crop_2,337
train,2,7_1_crop_5,14
train,2,31_1_crop_1,53
train,2,32_2_crop_13,37
train,2,30_2_crop_5,87
train,2,14_2_crop_1,45
train,2,21_2_crop_8,60
train,2,24_1_crop_10,70
train,2,13_1_crop_1,36
train,2,29_3_crop_5,66
train,2,24_1_crop_4,36
train,2,30_3_crop_3,42
train,2,1_3_crop_8,23
train,2,15_3_crop_2,72
train,2,32_1_crop_8,13
train,2,18_1_crop_5,147
train,2,2_3_crop_5,135
train,2,41_1_crop_2,230
train,2,2_2_crop_3,93
train,2,2_2_crop_1,130
train,2,26_3_crop_5,16
train,2,8_2_crop_1,12
train,2,29_1_crop_4,28
train,2,15_2_crop_3,5
train,2,40_1_crop_4,37
train,2,12_3_crop_3,63
train,2,19_2_crop_3,51
train,2,18_2_crop_4,27
train,2,18_3_crop_4,32
train,2,15_2_crop_11,27
train,2,40_1_crop_3,19
train,2,16_3_crop_2,23
train,2,27_3_crop_6,48
train,2,35_1_crop_3,101
train,2,10_3_crop_5,17
train,2,25_2_crop_3,73
train,2,21_2_crop_4,124
train,2,23_1_crop_5,7
train,2,30_2_crop_3,48
train,2,18_1_crop_3,26
train,2,7_3_crop_4,39
train,2,17_3_crop_3,90
train,2,2_3_crop_8,63
train,2,19_1_crop_9,126
train,2,29_3_crop_2,162
train,2,26_3_crop_1,17
train,2,17_2_crop_6,21
train,2,7_3_crop_2,78
train,2,17_3_crop_2,23
train,2,30_2_crop_4,29
train,2,11_3_crop_8,74
train,2,16_3_crop_6,37
train,2,7_3_crop_3,72
train,2,9_3_crop_4,36
train,2,10_3_crop_3,18
train,2,20_3_crop_1,16
train,2,36_1_crop_1,38
train,2,20_2_crop_1,80
train,2,24_1_crop_1,189
train,2,20_1_crop_5,51
train,2,27_3_crop_2,44
train,2,17_3_crop_4,12
train,2,20_3_crop_4,151
train,2,17_1_crop_3,37
train,2,2_3_crop_2,111
train,2,29_1_crop_5,72
train,2,32_1_crop_2,54
train,2,1_2_crop_4,22
train,2,38_1_crop_4,57
train,2,6_1_crop_1,55
train,2,28_3_crop_1,296
train,2,2_1_crop_8,17
train,2,14_3_crop_1,19
train,2,38_1_crop_5,36
train,2,40_1_crop_1,30
train,2,29_1_crop_1,75
train,2,1_3_crop_2,40
train,2,15_1_crop_4,35
train,2,3_2_crop_1,26
train,2,19_2_crop_4,22
train,2,29_3_crop_4,810
train,2,12_2_crop_3,72
train,2,3_2_crop_6,23
train,2,24_2_crop_1,41
train,2,9_3_crop_3,145
train,2,30_1_crop_3,21
train,2,15_1_crop_1,15
train,2,23_1_crop_7,103
train,2,15_2_crop_9,27
train,2,38_1_crop_9,8
train,2,24_1_crop_8,128
train,2,19_3_crop_5,150
train,2,37_1_crop_3,108
train,2,11_1_crop_5,59
train,2,30_3_crop_2,35
train,2,17_2_crop_2,36
train,2,10_1_crop_1,28
train,2,30_2_crop_2,82
train,2,15_2_crop_7,36
train,2,18_3_crop_2,35
train,2,23_1_crop_4,6
train,2,24_3_crop_3,20
train,2,29_1_crop_2,167
train,2,5_2_crop_4,17
train,2,7_1_crop_3,32
train,2,17_2_crop_5,11
train,2,21_1_crop_1,149
train,2,13_2_crop_4,24
train,2,22_2_crop_1,38
train,2,10_2_crop_4,63
train,2,37_1_crop_1,273
train,2,41_2_crop_1,152
train,2,17_3_crop_7,90
train,2,27_3_crop_8,43
train,2,38_1_crop_7,7
train,2,2_2_crop_6,33
train,2,32_1_crop_1,14
train,2,10_2_crop_1,57
train,2,1_1_crop_3,134
train,2,32_1_crop_6,158
train,2,29_2_crop_7,30
train,2,32_2_crop_11,82
train,2,5_2_crop_2,27
train,2,31_2_crop_6,11
train,2,16_1_crop_1,26
train,2,2_2_crop_14,119
train,2,16_2_crop_5,49
train,2,39_1_crop_3,27
train,2,26_2_crop_2,58
train,2,27_3_crop_7,16
train,2,4_3_crop_1,55
train,2,32_2_crop_1,157
train,2,3_3_crop_5,21
train,2,17_2_crop_8,14
train,2,29_2_crop_8,33
train,2,20_2_crop_2,626
train,2,4_1_crop_1,37
train,2,15_2_crop_2,21
train,2,3_3_crop_2,17
train,2,16_1_crop_5,27
train,2,3_2_crop_3,16
train,2,8_1_crop_1,61
train,2,15_2_crop_8,21
train,2,28_3_crop_2,21
train,2,10_2_crop_3,52
train,2,18_2_crop_3,25
train,2,19_2_crop_2,36
train,2,7_3_crop_5,41
train,2,12_3_crop_2,38
train,2,13_3_crop_2,22
train,2,31_2_crop_10,22
train,2,31_2_crop_12,29
train,2,32_1_crop_5,209
train,2,37_1_crop_2,34
train,2,1_3_crop_4,39
train,2,7_1_crop_1,99
train,2,24_3_crop_4,85
train,2,2_1_crop_3,109
train,2,19_1_crop_3,83
train,2,32_1_crop_12,95
train,2,22_3_crop_6,30
train,2,17_2_crop_9,52
train,2,24_1_crop_9,22
train,2,16_3_crop_7,29
train,2,24_3_crop_6,26
train,2,17_3_crop_9,50
train,2,19_1_crop_2,18
train,2,17_1_crop_4,29
train,2,23_1_crop_1,27
train,2,21_2_crop_5,304
train,2,24_1_crop_3,35
train,2,2_3_crop_3,36
train,2,23_3_crop_1,114
train,2,16_1_crop_6,25
train,2,3_1_crop_1,28
train,2,5_2_crop_1,57
train,2,25_1_crop_2,63
train,2,24_1_crop_6,20
train,2,29_2_crop_3,36
train,2,16_3_crop_5,25
train,2,32_1_crop_10,91
train,2,29_3_crop_3,167
train,2,35_1_crop_2,53
train,2,11_3_crop_4,21
train,2,28_1_crop_5,26
train,2,26_3_crop_6,63
train,2,23_2_crop_6,70
train,2,31_3_crop_2,30
train,2,9_3_crop_2,30
train,2,7_2_crop_2,27
train,2,2_3_crop_10,25
train,2,25_3_crop_8,42
train,2,16_1_crop_8,11
train,2,36_1_crop_3,16
train,2,20_3_crop_2,36
train,2,30_1_crop_8,23
train,2,21_2_crop_2,100
train,2,6_3_crop_1,39
train,2,32_3_crop_3,24
train,2,4_3_crop_3,55
train,2,28_1_crop_2,82
train,2,9_3_crop_5,46
train,2,3_3_crop_1,62
train,2,1_3_crop_9,166
train,2,7_1_crop_7,20
train,2,23_2_crop_4,27
train,2,32_2_crop_12,26
train,2,18_3_crop_3,110
train,2,19_1_crop_6,20
train,2,3_2_crop_2,87
train,2,29_2_crop_4,30
train,2,33_1_crop_6,13
train,2,3_3_crop_4,30
train,2,29_1_crop_7,63
train,2,30_3_crop_4,27
train,2,8_1_crop_2,221
train,2,15_3_crop_6,20
train,2,20_3_crop_5,36
train,2,9_1_crop_3,36
train,2,38_1_crop_6,14
train,2,25_3_crop_5,14
train,2,20_3_crop_6,68
train,2,19_3_crop_6,36
train,2,31_2_crop_13,29
train,2,16_2_crop_1,73
train,2,30_1_crop_2,24
train,2,11_3_crop_2,174
train,2,38_1_crop_3,22
train,2,2_2_crop_12,18
train,2,4_2_crop_3,134
train,2,41_1_crop_1,13
train,2,17_2_crop_11,13
train,2,7_2_crop_4,24
train,2,1_3_crop_1,22
train,2,2_3_crop_7,83
train,2,14_1_crop_1,25
train,2,19_3_crop_4,23
train,2,16_3_crop_9,13
train,2,19_1_crop_5,32
train,2,32_1_crop_3,62
train,2,25_1_crop_1,28
train,2,27_2_crop_3,22
train,2,8_3_crop_1,14
train,2,18_1_crop_2,45
train,2,31_1_crop_2,36
train,2,23_2_crop_5,69
train,2,19_3_crop_2,29
train,2,28_2_crop_1,129
train,2,2_1_crop_4,46
train,1,24_3_crop_1,36
train,1,31_2_crop_4,17
train,1,10_3_crop_1,20
train,1,27_1_crop_12,18
train,1,2_3_crop_1,76
train,1,16_1_crop_13,17
train,1,13_1_crop_2,40
train,1,40_1_crop_9,46
train,1,31_2_crop_22,37
train,1,19_1_crop_8,27
train,1,21_1_crop_14,16
train,1,20_1_crop_2,43
train,1,21_2_crop_3,31
train,1,7_3_crop_12,73
train,1,12_2_crop_16,26
train,1,21_1_crop_8,19
train,1,1_2_crop_10,17
train,1,23_3_crop_15,55
train,1,31_2_crop_7,27
train,1,11_3_crop_3,47
train,1,13_1_crop_11,16
train,1,41_1_crop_3,27
train,1,9_2_crop_7,37
train,1,5_1_crop_8,22
train,1,12_2_crop_8,20
train,1,18_1_crop_4,31
train,1,10_2_crop_6,43
train,1,7_3_crop_10,24
train,1,28_3_crop_8,33
train,1,4_1_crop_2,78
train,1,29_2_crop_13,31
train,1,25_3_crop_1,30
train,1,29_3_crop_12,34
train,1,33_1_crop_12,53
train,1,3_3_crop_10,18
train,1,39_1_crop_15,48
train,1,6_2_crop_10,44
train,1,11_1_crop_4,17
train,1,7_1_crop_12,53
train,1,1_2_crop_17,16
train,1,19_3_crop_12,56
train,1,15_3_crop_3,72
train,1,5_1_crop_6,11
train,1,5_2_crop_6,43
train,1,19_3_crop_14,38
train,1,28_1_crop_13,14
train,1,25_3_crop_9,37
train,1,37_1_crop_4,51
train,1,29_2_crop_16,19
train,1,5_2_crop_11,49
train,1,24_3_crop_2,22
train,1,27_1_crop_11,40
train,1,2_1_crop_12,26
train,1,5_2_crop_10,34
train,1,30_2_crop_9,51
train,1,21_2_crop_6,21
train,1,32_2_crop_2,27
train,1,31_1_crop_9,28
train,1,2_1_crop_15,16
train,1,19_2_crop_5,30
train,1,16_3_crop_15,57
train,1,16_2_crop_2,32
train,1,9_2_crop_4,21
train,1,23_3_crop_2,63
train,1,27_1_crop_13,18
train,1,26_2_crop_11,30
train,1,4_3_crop_4,59
train,1,2_1_crop_20,30
train,1,6_1_crop_3,52
train,1,15_2_crop_20,16
train,1,15_3_crop_16,43
train,1,5_3_crop_11,58
train,1,31_3_crop_8,46
train,1,6_2_crop_8,58
train,1,15_3_crop_15,51
train,1,17_1_crop_16,31
train,1,23_2_crop_16,72
train,1,8_2_crop_10,20
train,1,4_3_crop_5,66
train,1,38_1_crop_1,42
train,1,30_3_crop_15,14
train,1,20_1_crop_14,14
train,1,36_1_crop_17,52
train,1,21_1_crop_5,32
train,1,31_1_crop_4,58
train,1,21_2_crop_10,19
train,1,13_1_crop_8,39
train,1,32_2_crop_17,37
train,1,7_2_crop_23,40
train,1,7_2_crop_22,22
train,1,12_2_crop_4,19
train,1,34_1_crop_12,28
train,1,24_2_crop_12,38
train,1,41_2_crop_9,129
train,1,23_3_crop_3,58
train,1,22_1_crop_6,36
train,1,21_3_crop_1,36
train,1,23_1_crop_13,16
train,1,32_2_crop_9,32
train,1,28_1_crop_3,55
train,1,3_1_crop_12,32
train,1,11_3_crop_11,38
train,1,10_3_crop_13,25
train,1,36_1_crop_7,40
train,1,33_1_crop_10,53
train,1,34_1_crop_16,25
train,1,12_2_crop_15,19
train,1,41_1_crop_12,43
train,1,13_2_crop_11,25
train,1,25_1_crop_5,41
train,1,12_2_crop_1,86
train,1,32_3_crop_17,44
train,1,11_2_crop_4,47
train,1,28_1_crop_9,40
train,1,41_2_crop_10,87
train,1,35_1_crop_6,51
train,1,20_3_crop_3,26
train,1,3_3_crop_14,31
train,1,3_1_crop_5,22
train,1,26_3_crop_7,36
train,1,25_2_crop_4,30
train,1,16_2_crop_4,30
train,1,23_3_crop_5,25
train,1,31_2_crop_1,25
train,1,14_1_crop_9,14
train,1,37_1_crop_10,42
train,1,33_1_crop_16,69
train,1,10_3_crop_7,28
train,1,10_2_crop_7,33
train,1,24_1_crop_13,17
train,1,10_3_crop_8,34
train,1,24_2_crop_16,32
train,1,1_1_crop_21,23
train,1,16_2_crop_15,50
train,1,31_1_crop_16,30
train,1,19_1_crop_11,35
train,1,23_1_crop_12,46
train,1,17_2_crop_7,32
train,1,1_2_crop_3,33
train,1,20_3_crop_8,43
train,1,38_1_crop_12,48
train,1,9_1_crop_4,30
train,1,7_2_crop_7,27
train,1,32_1_crop_16,30
train,1,2_2_crop_10,33
train,1,20_1_crop_7,20
train,1,2_1_crop_17,25
train,1,13_3_crop_5,26
train,1,17_3_crop_8,56
train,1,20_1_crop_16,46
train,1,31_3_crop_4,43
train,1,24_2_crop_7,24
train,1,16_3_crop_10,24
train,1,27_2_crop_14,57
train,1,17_1_crop_17,15
train,1,41_2_crop_5,67
train,1,7_1_crop_4,21
train,1,16_2_crop_10,25
train,1,2_1_crop_6,33
train,1,30_1_crop_4,51
train,1,38_1_crop_8,27
train,1,8_3_crop_12,40
train,1,6_2_crop_7,47
train,1,19_3_crop_18,66
train,1,30_2_crop_7,27
train,1,22_1_crop_7,34
train,1,17_3_crop_20,75
train,1,24_3_crop_13,92
train,1,7_3_crop_16,34
train,1,17_2_crop_20,46
train,1,26_2_crop_7,45
train,1,6_1_crop_7,51
train,1,5_2_crop_12,37
train,1,25_2_crop_2,66
train,1,1_1_crop_15,16
train,1,10_3_crop_12,38
train,1,4_3_crop_6,40
train,1,37_1_crop_13,37
train,1,1_3_crop_20,35
train,1,29_3_crop_10,21
train,1,20_2_crop_7,28
train,1,6_1_crop_2,37
train,1,14_1_crop_3,37
train,1,24_1_crop_12,19
train,1,29_3_crop_6,15
train,1,8_3_crop_2,53
train,1,4_1_crop_5,17
train,1,25_1_crop_3,38
train,1,23_1_crop_3,46
train,1,28_2_crop_6,20
train,1,31_1_crop_10,35
train,1,11_1_crop_6,23
train,1,12_1_crop_3,33
train,1,15_3_crop_14,33
train,1,13_1_crop_6,38
train,1,24_1_crop_5,35
train,1,18_2_crop_1,20
train,1,32_2_crop_18,30
train,1,1_2_crop_18,32
train,1,17_3_crop_19,35
train,1,15_2_crop_14,27
train,1,15_2_crop_6,21
train,1,28_2_crop_5,57
train,1,26_2_crop_13,28
train,1,20_1_crop_13,26
train,1,12_3_crop_11,37
train,1,5_1_crop_5,34
train,1,11_2_crop_8,45
train,1,26_1_crop_1,46
train,1,26_1_crop_3,45
train,1,25_2_crop_5,33
train,1,2_1_crop_14,28
train,1,4_1_crop_10,37
train,1,21_3_crop_6,21
train,1,22_2_crop_2,47
train,1,38_1_crop_2,25
train,1,14_2_crop_10,57
train,1,19_2_crop_17,47
train,1,14_1_crop_2,31
train,1,18_1_crop_9,38
train,1,21_3_crop_5,37
train,1,19_2_crop_16,24
train,1,1_2_crop_5,40
train,1,9_2_crop_8,34
train,1,36_1_crop_14,104
train,1,18_1_crop_1,47
train,1,3_2_crop_13,28
train,1,41_1_crop_11,53
train,1,24_2_crop_4,28
train,1,22_2_crop_5,47
train,1,14_1_crop_8,19
train,1,1_1_crop_5,38
train,1,6_3_crop_9,95
train,1,19_1_crop_12,53
train,1,28_1_crop_6,124
train,1,16_3_crop_13,28
train,1,8_1_crop_8,34
train,1,19_2_crop_7,54
train,1,32_2_crop_7,17
train,1,6_3_crop_11,31
train,1,19_2_crop_14,44
train,1,16_1_crop_12,16
train,1,5_1_crop_3,12
train,1,3_3_crop_6,24
train,1,20_1_crop_10,31
train,1,10_1_crop_8,22
train,1,22_3_crop_8,49
train,1,9_1_crop_15,30
train,1,16_1_crop_15,14
train,1,25_3_crop_13,52
train,1,27_3_crop_11,24
train,1,1_1_crop_4,25
train,1,15_3_crop_9,55
train,1,30_1_crop_13,39
train,1,6_1_crop_14,47
train,1,1_1_crop_9,25
train,1,11_2_crop_7,62
train,1,24_3_crop_10,46
train,1,15_2_crop_5,27
train,1,32_3_crop_7,45
train,1,12_1_crop_10,36
train,1,6_3_crop_8,55
train,1,11_3_crop_9,31
train,1,8_1_crop_3,13
train,1,22_3_crop_7,41
train,1,14_2_crop_5,20
train,1,1_2_crop_1,93
train,1,31_3_crop_1,54
train,1,23_2_crop_2,43
train,1,1_2_crop_16,27
train,1,24_1_crop_11,18
train,1,12_3_crop_6,41
train,1,27_3_crop_1,50
train,1,36_1_crop_11,38
train,1,20_3_crop_15,34
train,1,30_3_crop_5,59
train,1,33_1_crop_13,31
train,1,17_2_crop_18,26
train,1,28_2_crop_9,44
train,1,3_2_crop_7,41
train,1,1_2_crop_19,16
train,1,10_2_crop_14,18
train,1,2_2_crop_17,33
train,1,22_3_crop_4,68
train,1,13_3_crop_10,47
train,1,24_2_crop_10,36
train,1,27_2_crop_8,48
train,1,7_2_crop_16,20
train,1,11_3_crop_7,64
train,1,32_2_crop_6,28
train,1,2_3_crop_9,40
train,1,19_1_crop_4,42
train,1,23_3_crop_7,80
train,1,7_2_crop_9,35
train,1,31_2_crop_9,23
train,1,9_1_crop_1,52
train,1,30_1_crop_11,30
train,1,6_2_crop_3,55
train,1,11_2_crop_9,17
train,1,32_3_crop_14,47
train,1,35_1_crop_1,82
train,1,7_2_crop_20,20
train,1,36_1_crop_5,65
train,1,2_3_crop_4,38
train,1,23_2_crop_1,104
train,1,40_1_crop_8,52
train,1,3_2_crop_5,45
train,1,6_1_crop_8,33
train,1,12_2_crop_20,27
train,1,29_1_crop_9,44
train,1,8_2_crop_2,30
train,1,20_3_crop_7,24
train,1,19_2_crop_11,34
train,1,17_2_crop_4,31
train,1,18_1_crop_11,17
train,1,30_3_crop_9,36
train,1,18_2_crop_8,59
train,1,31_2_crop_21,41
train,1,41_1_crop_4,35
train,1,2_3_crop_6,26
train,1,4_2_crop_4,55
train,1,33_1_crop_4,82
train,1,12_1_crop_4,20
train,1,12_3_crop_4,25
train,1,17_1_crop_6,17
train,1,2_3_crop_18,25
train,1,29_2_crop_6,31
train,1,22_1_crop_2,41
train,1,15_3_crop_4,40
train,1,4_2_crop_7,41
train,1,17_3_crop_6,42
train,1,28_3_crop_7,51
train,1,17_3_crop_1,68
train,1,22_3_crop_3,38
train,1,7_1_crop_2,27
train,1,10_3_crop_2,10
train,1,6_2_crop_1,108
train,1,1_1_crop_2,38
train,1,28_1_crop_12,40
train,1,32_3_crop_11,43
train,1,21_2_crop_12,67
train,1,15_3_crop_12,48
train,1,4_2_crop_2,53
train,1,18_2_crop_2,25
train,1,16_3_crop_11,37
train,1,28_2_crop_7,55
train,1,27_2_crop_2,41
train,1,30_1_crop_1,120
train,1,12_3_crop_5,51
train,1,28_1_crop_7,13
train,1,9_1_crop_10,20
train,1,7_1_crop_8,35
train,1,11_2_crop_3,49
train,1,24_2_crop_2,18
train,1,2_1_crop_18,66
train,1,31_2_crop_16,42
train,1,15_3_crop_1,226
train,1,33_1_crop_2,23
train,1,31_2_crop_11,36
train,1,31_2_crop_3,21
train,1,23_1_crop_2,68
train,1,2_2_crop_19,28
train,1,7_1_crop_11,30
train,1,7_2_crop_25,23
train,1,10_1_crop_9,16
train,1,30_3_crop_6,54
train,1,15_2_crop_16,28
train,1,3_1_crop_4,14
train,1,19_3_crop_10,49
train,1,1_1_crop_1,43
train,1,23_1_crop_6,22
train,1,5_3_crop_12,78
train,1,24_3_crop_11,19
train,1,22_1_crop_8,54
train,1,15_2_crop_13,21
train,1,30_1_crop_12,39
train,1,17_2_crop_10,13
train,1,24_2_crop_18,38
train,1,9_2_crop_11,78
train,1,13_1_crop_9,32
train,1,32_1_crop_14,39
train,1,1_2_crop_2,27
train,1,2_2_crop_23,29
train,1,29_2_crop_2,51
train,1,15_2_crop_23,30
train,1,11_3_crop_1,78
train,1,15_1_crop_2,30
train,1,23_2_crop_12,43
train,1,36_1_crop_8,49
train,1,41_2_crop_4,50
train,1,9_2_crop_6,33
train,1,8_2_crop_5,21
train,1,12_2_crop_7,34
train,1,7_2_crop_29,26
train,1,21_1_crop_2,30
train,1,17_2_crop_16,60
train,1,24_2_crop_3,49
train,1,16_2_crop_14,29
train,1,12_1_crop_7,46
train,1,34_1_crop_7,34
train,1,31_2_crop_2,126
train,1,11_2_crop_6,49
train,1,10_3_crop_6,20
train,1,33_1_crop_5,16
train,1,41_2_crop_6,55
train,1,9_1_crop_7,64
train,1,23_2_crop_3,41
train,1,26_3_crop_3,28
train,1,9_3_crop_6,58
train,1,7_3_crop_18,30
train,1,11_1_crop_1,34
train,1,8_3_crop_13,31
train,1,7_3_crop_7,39
train,1,17_1_crop_2,11
train,1,36_1_crop_12,50
train,1,28_1_crop_1,120
train,1,31_2_crop_18,39
train,1,32_2_crop_4,31
train,1,5_1_crop_9,53
train,1,26_3_crop_14,41
train,1,26_2_crop_6,37
train,1,33_1_crop_3,37
train,1,28_1_crop_4,42
train,1,16_3_crop_3,63
train,1,7_2_crop_8,22
train,1,11_2_crop_1,34
train,1,32_3_crop_10,30
train,1,14_1_crop_12,17
train,1,12_2_crop_21,63
train,1,28_1_crop_10,68
train,1,18_2_crop_12,21
train,1,16_2_crop_8,29
train,1,11_1_crop_11,37
train,1,31_2_crop_15,27
train,1,18_1_crop_15,34
train,1,18_1_crop_12,42
train,1,31_3_crop_3,22
train,1,8_3_crop_3,39
train,1,24_3_crop_16,66
train,1,26_2_crop_3,34
train,1,2_2_crop_11,18
train,1,8_3_crop_10,41
train,1,19_2_crop_6,47
train,1,17_1_crop_9,28
train,1,18_1_crop_19,32
train,1,27_1_crop_1,115
train,1,32_2_crop_5,35
train,1,7_3_crop_17,37
train,1,29_2_crop_11,29
train,1,14_1_crop_5,48
train,1,5_3_crop_2,32
train,1,26_3_crop_9,28
train,1,25_3_crop_11,34
train,1,13_3_crop_3,40
train,1,22_1_crop_9,52
train,1,35_1_crop_4,37
train,1,30_3_crop_1,62
train,1,6_3_crop_13,52
train,1,16_2_crop_6,12
train,1,2_1_crop_1,180
train,1,7_2_crop_18,33
train,1,39_1_crop_2,23
train,1,7_1_crop_14,45
train,1,3_1_crop_2,26
train,1,19_2_crop_1,204
train,1,2_3_crop_15,28
train,1,27_2_crop_16,83
train,1,31_1_crop_5,31
train,1,7_2_crop_21,27
train,1,29_2_crop_12,34
train,1,9_3_crop_1,63
train,1,5_3_crop_3,25
train,1,15_3_crop_5,46
train,1,27_2_crop_15,30
train,1,41_1_crop_13,49
train,1,17_3_crop_5,59
train,1,37_1_crop_16,51
train,1,24_2_crop_17,24
train,1,37_1_crop_9,57
train,1,27_1_crop_4,32
train,1,16_2_crop_9,22
train,1,8_3_crop_8,42
train,1,17_1_crop_1,66
train,1,5_2_crop_9,20
train,1,15_3_crop_20,32
train,1,3_3_crop_15,30
train,1,11_3_crop_6,67
train,1,13_2_crop_2,27
train,1,40_1_crop_7,58
train,1,27_1_crop_5,39
train,1,33_1_crop_7,44
train,1,31_2_crop_5,29
train,1,30_1_crop_18,30
train,1,7_2_crop_12,22
train,1,14_3_crop_6,35
train,1,30_2_crop_11,28
train,1,30_3_crop_12,46
train,1,7_2_crop_14,28
train,1,2_2_crop_21,18
train,1,41_2_crop_7,76
train,1,30_2_crop_1,54
train,1,13_1_crop_3,31
train,1,25_3_crop_7,123
train,1,6_1_crop_12,24
train,1,28_3_crop_12,77
train,1,34_1_crop_14,33
train,1,26_3_crop_11,31
train,1,31_1_crop_3,24
train,1,33_1_crop_1,241
train,1,12_3_crop_1,38
train,1,30_3_crop_11,18
train,1,26_3_crop_15,46
train,1,20_2_crop_11,25
